dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,BasicNN,3.3789865041520883,11.257906645464072,0.002999305725097656,5,10.0,0.0
iris,RandomNN,2.092487872753699,2.111863595061095,0.00500178337097168,5,10.0,0.0
iris,StrategyNN,1.9741448032866944,1.9755344064050735,95.60404324531557,5,10.0,0.0
iris,GeneticNN,1.2486717874143771,1.2439636739562374,125.54554152488708,5,10.0,0.0
iris,BasicNN,3.8905024620740063,2.8095668304551853,0.00350189208984375,5,10.0,1.0
iris,RandomNN,2.0432579012543703,2.238683268257122,0.004995346069335938,5,10.0,1.0
iris,StrategyNN,1.9077818412479075,1.9058343569716416,92.58849573135376,5,10.0,1.0
iris,GeneticNN,1.5564332458920134,1.609885090207677,119.9580008983612,5,10.0,1.0
iris,BasicNN,2.764328379564042,7.315733729877902,0.0030045509338378906,5,10.0,2.0
iris,RandomNN,1.8360112171164624,1.7688601874111354,0.004001855850219727,5,10.0,2.0
iris,StrategyNN,1.8788964291213608,1.8975467898633596,96.26999974250792,5,10.0,2.0
iris,GeneticNN,1.5556262024164904,1.5258521722663545,120.23599934577942,5,10.0,2.0
iris,BasicNN,3.1576294838383467,9.86046866651424,0.005504131317138672,5,10.0,3.0
iris,RandomNN,1.9104879154683256,2.080031251734637,0.004998683929443359,5,10.0,3.0
iris,StrategyNN,1.912599499092656,1.9494866631369527,91.22350406646729,5,10.0,3.0
iris,GeneticNN,1.6273821550823868,1.7298615720770636,124.31149768829346,5,10.0,3.0
iris,BasicNN,2.9717799399242657,6.4535080426132945,0.0029997825622558594,5,10.0,4.0
iris,RandomNN,1.910309636627333,1.9982725461232949,0.005002737045288086,5,10.0,4.0
iris,StrategyNN,1.8615664950708959,1.8586029035278349,92.82250046730042,5,10.0,4.0
iris,GeneticNN,1.754770929384306,1.7045893735535032,115.19299840927124,5,10.0,4.0
wine,BasicNN,2.2705094670277783,4.541736495726472,0.0,5,10.0,0.0
wine,RandomNN,1.983892212601766,2.0502580594949658,0.17100048065185547,5,10.0,0.0
wine,StrategyNN,1.9080587837542216,1.9129421520791725,109.98050022125244,5,10.0,0.0
wine,GeneticNN,1.7687949403716998,1.859794946148124,134.40850114822388,5,10.0,0.0
wine,BasicNN,3.0603824005594773,9.560635804959318,0.006001949310302734,5,10.0,1.0
wine,RandomNN,2.2277453775796663,2.214412810586551,0.01199793815612793,5,10.0,1.0
wine,StrategyNN,1.8951572074891647,1.9443997270092657,108.04749751091005,5,10.0,1.0
wine,GeneticNN,1.7274176156855459,1.7264544429981916,149.89899873733518,5,10.0,1.0
wine,BasicNN,2.751404901763204,6.068642383744604,0.006000757217407226,5,10.0,2.0
wine,RandomNN,1.9287173608240704,1.944481342699801,0.00950026512145996,5,10.0,2.0
wine,StrategyNN,1.905489507968592,1.9601736204751237,112.2980010509491,5,10.0,2.0
wine,GeneticNN,1.8900531141279704,1.979830605682788,148.61499810218808,5,10.0,2.0
wine,BasicNN,5.155484763223883,8.479891813709138,0.0005004405975341797,5,10.0,3.0
wine,RandomNN,2.2727788519416245,2.336038099112086,0.005498886108398438,5,10.0,3.0
wine,StrategyNN,1.9040576006370664,1.8894684941824087,109.74949955940248,5,10.0,3.0
wine,GeneticNN,1.8747131578353011,1.8856360912095964,137.96350502967834,5,10.0,3.0
wine,BasicNN,4.327660248531627,7.899291906888544,0.003499269485473633,5,10.0,4.0
wine,RandomNN,2.0019255627797135,2.174603802626789,0.005995035171508789,5,10.0,4.0
wine,StrategyNN,1.9569884044556956,1.9106781831819553,112.853497505188,5,10.0,4.0
wine,GeneticNN,1.8402336111294857,2.0294296404852807,159.33599948883057,5,10.0,4.0
breast_cancer,BasicNN,5.264597356167252,27.76189411214737,0.008499622344970703,5,10.0,0.0
breast_cancer,RandomNN,1.255037562006837,1.3120384825133833,0.008003711700439453,5,10.0,0.0
breast_cancer,StrategyNN,1.3107317922071386,1.484436969201081,13.933501482009888,5,10.0,0.0
breast_cancer,GeneticNN,0.9523071916190672,1.032978277351879,17.05250382423401,5,10.0,0.0
breast_cancer,BasicNN,2.466877787121017,18.305761328743962,0.006500005722045898,5,10.0,1.0
breast_cancer,RandomNN,1.3241059938773474,1.2576081796879106,0.009499311447143556,5,10.0,1.0
breast_cancer,StrategyNN,1.2856812171971037,1.1953865023467805,14.0754976272583,5,10.0,1.0
breast_cancer,GeneticNN,1.0238220416529076,0.9623908401628944,16.70149540901184,5,10.0,1.0
breast_cancer,BasicNN,1.9674539226758865,9.430231628713935,0.009000301361083984,5,10.0,2.0
breast_cancer,RandomNN,1.2342231304030435,1.1669402088697451,0.012500524520874023,5,10.0,2.0
breast_cancer,StrategyNN,1.3015935756668149,1.2831488362293628,14.390501022338867,5,10.0,2.0
breast_cancer,GeneticNN,1.0696860428513368,0.9908604459635668,17.53999948501587,5,10.0,2.0
breast_cancer,BasicNN,3.0297798060143157,15.06743449225498,0.009999275207519531,5,10.0,3.0
breast_cancer,RandomNN,1.3601687151214727,1.4140118492829936,0.012996196746826172,5,10.0,3.0
breast_cancer,StrategyNN,1.2685191031040068,1.2852707101107204,13.55299997329712,5,10.0,3.0
breast_cancer,GeneticNN,0.9832037305134904,1.064836229928372,16.663499355316162,5,10.0,3.0
breast_cancer,BasicNN,2.318682014143321,,0.006000518798828125,5,10.0,4.0
breast_cancer,RandomNN,1.4066749327359076,1.4117787833571558,0.015495538711547853,5,10.0,4.0
breast_cancer,StrategyNN,1.2500248865191823,1.2411811776097428,14.27049994468689,5,10.0,4.0
breast_cancer,GeneticNN,0.935858207797382,0.8880989527318187,18.18750095367432,5,10.0,4.0
heart,BasicNN,3.8952382034286015,10.915457654495746,0.010502099990844728,5,10.0,0.0
heart,RandomNN,3.1337753358410354,3.143270544886557,0.007500171661376953,5,10.0,0.0
heart,StrategyNN,2.212258288041756,2.264171191571927,16.49049711227417,5,10.0,0.0
heart,GeneticNN,2.098198844445584,2.1480101594250107,18.006498098373413,5,10.0,0.0
heart,BasicNN,5.725635330906349,5.440159112994324,0.0034995079040527344,5,10.0,1.0
heart,RandomNN,3.840523142563315,3.7236970902465023,0.007498264312744141,5,10.0,1.0
heart,StrategyNN,2.8781927416924957,2.8776228879035672,15.66199803352356,5,10.0,1.0
heart,GeneticNN,2.1017104843323766,2.0839465534654416,21.35450124740601,5,10.0,1.0
heart,BasicNN,8.570380847166131,8.699229019658496,0.004000186920166016,5,10.0,2.0
heart,RandomNN,2.9863196810479544,2.7047937423402946,0.011499643325805664,5,10.0,2.0
heart,StrategyNN,2.2236494420123223,2.097496999621888,17.39849853515625,5,10.0,2.0
heart,GeneticNN,2.2389852008609603,2.0820663461334274,21.504499673843387,5,10.0,2.0
heart,BasicNN,6.1805266173687015,12.597462021568472,0.006500005722045898,5,10.0,3.0
heart,RandomNN,2.8691166114058704,3.1687465073999137,0.008000612258911133,5,10.0,3.0
heart,StrategyNN,2.268445497209043,2.489356558344645,16.167999505996704,5,10.0,3.0
heart,GeneticNN,2.0416589610530824,2.468958010336354,20.53249883651733,5,10.0,3.0
heart,BasicNN,4.730838240737773,7.704146751493035,0.006498813629150391,5,10.0,4.0
heart,RandomNN,2.6194054943009544,2.4313809075965187,0.00800013542175293,5,10.0,4.0
heart,StrategyNN,2.6861452851246312,2.651136704085194,15.462500810623169,5,10.0,4.0
heart,GeneticNN,2.2178376623807368,2.0381576332190683,21.18899917602539,5,10.0,4.0
iris,BasicNN,2.112580001760508,2.3542632256934346,0.00400233268737793,5,10.0,0.0
iris,RandomNN,2.121087043618484,2.3327223772656027,0.0045015811920166016,5,10.0,0.0
iris,StrategyNN,1.740619941079731,1.7603899210446396,98.33150243759157,5,10.0,0.0
iris,GeneticNN,1.454498590151459,1.6202837359940836,121.97600436210631,5,10.0,0.0
iris,BasicNN,4.3616867909826516,5.479522730825441,0.000499725341796875,5,10.0,1.0
iris,RandomNN,2.1328067206261108,2.244616897952973,0.005002498626708984,5,10.0,1.0
iris,StrategyNN,1.8610720574834727,1.9245604172194288,90.24500012397766,5,10.0,1.0
iris,GeneticNN,1.3615718003413873,1.6081179976481403,125.7330002784729,5,10.0,1.0
iris,BasicNN,3.0806311400762647,6.0007793621958045,0.002999544143676758,5,10.0,2.0
iris,RandomNN,1.8035797864730423,1.4966456974937132,0.00500035285949707,5,10.0,2.0
iris,StrategyNN,1.9228525451042184,2.0592780441077188,94.17199826240541,5,10.0,2.0
iris,GeneticNN,1.4738738787202603,1.4753102085301415,121.30049777030943,5,10.0,2.0
iris,BasicNN,3.248600842113572,4.0436591424067965,0.003000020980834961,5,10.0,3.0
iris,RandomNN,2.4071930102070658,2.1896643534771,0.004499435424804688,5,10.0,3.0
iris,StrategyNN,1.8909965739000736,1.9061669651023632,96.5220000743866,5,10.0,3.0
iris,GeneticNN,1.386270348802447,1.5034196151656962,121.15399861335754,5,10.0,3.0
iris,BasicNN,3.252617929190257,8.600050121334974,0.00599980354309082,5,10.0,4.0
iris,RandomNN,2.161838162315186,2.05309373075865,0.005998373031616211,5,10.0,4.0
iris,StrategyNN,1.9211051733598068,1.9741495784925212,95.17099952697754,5,10.0,4.0
iris,GeneticNN,1.4854375296825857,1.401486167115904,135.23050212860107,5,10.0,4.0
