dataset,seed,epoch,max_fitness,median_fitness,min_fitness
iris,3,0.0,5.249526101202106,2.7431234247493648,1.9205546206453197
iris,3,1.0,6.694386484364963,2.480107338215408,1.8654347752391327
iris,3,2.0,6.691073356915706,2.392746142904257,1.862528629111736
iris,3,3.0,6.691073356915706,2.3326762865197233,1.574526488947634
iris,3,4.0,12.596775671536665,2.276611543632723,1.574526488947634
iris,3,0.0,5.502794977158305,2.732587798178409,2.012788841704372
iris,3,1.0,8.359279859943115,2.6717531070024862,1.8728838952665352
iris,3,2.0,8.445615744340467,2.347702583601752,1.7332969993136988
iris,3,3.0,16.08981261753436,2.417178697667898,1.7332969993136988
iris,3,4.0,20.336401144218073,2.3138947767429885,1.70210623377462
iris,3,0.0,6.358606535581642,2.7186882673164217,1.8564455055508522
iris,3,1.0,9.026548793222172,2.6394476726139993,1.840192411557794
iris,3,2.0,10.499904863817532,2.407671973402344,1.766977273499593
iris,3,3.0,16.13239331092073,2.3284475968261784,1.766977273499593
iris,3,4.0,12.060851101905607,2.397836052285027,1.7628507680669163
iris,3,0.0,6.0261713378722614,2.944302295615525,1.8435648347825155
iris,3,1.0,8.69166490910508,2.7468233172248366,1.8435648347825155
iris,3,2.0,8.69166490910508,2.5399707656134627,1.8040551103032474
iris,3,3.0,9.082035594797391,2.4451890002964785,1.8040551103032474
iris,3,4.0,11.03510144181613,2.3597335533495634,1.6908438093742484
iris,3,0.0,5.430951477396857,2.9269411901116698,1.7946790967511805
iris,3,1.0,5.430951477396857,2.7542636687412094,1.6621900400194314
iris,3,2.0,5.430951477396857,2.279682274279806,1.6621900400194314
iris,3,3.0,7.939487747033053,2.175680465193319,1.6621900400194314
iris,3,4.0,10.585513919850204,2.192892495184602,1.657675718827633
wine,3,0.0,7.145152700848139,2.9841478758743127,1.9459239867987435
wine,3,1.0,8.329528278218794,2.830795117687735,1.9459239867987435
wine,3,2.0,8.377899323855704,2.5000312078462557,1.9459239867987435
wine,3,3.0,7.595511405106535,2.399524774769704,1.9459239867987435
wine,3,4.0,7.595511405106535,2.282798160127557,1.8948843590358695
wine,3,0.0,5.503389272649971,2.880851572704018,1.9540254227155707
wine,3,1.0,8.264963732781682,2.48697263289636,1.944516091268982
wine,3,2.0,8.264963732781682,2.3098104593273847,1.9307499352606294
wine,3,3.0,9.479369418077727,2.222504483608073,1.876480898405685
wine,3,4.0,9.479369418077727,2.2030373852119163,1.8661375257828292
wine,3,0.0,6.256746411040134,2.8882154147535624,1.8825518938546655
wine,3,1.0,6.858615962589414,2.744867170544787,1.8825518938546655
wine,3,2.0,6.858616150643896,2.3943367807455895,1.8798298706686596
