dataset,seed,epoch,fitness
iris,3,0.0,86.19726582714587
iris,3,1.0,86.75557301013207
iris,3,2.0,89.79949621579665
iris,3,3.0,123.9529193724757
iris,3,4.0,123.9529193724757
iris,3,0.0,1150.9781516862388
iris,3,1.0,1101.157727619291
iris,3,2.0,1133.9080834684792
iris,3,3.0,1133.9080834684792
iris,3,4.0,766.4702672279581
iris,3,0.0,18.158691638895622
iris,3,1.0,19.15055775378661
iris,3,2.0,19.15055775378661
iris,3,3.0,20.203672005225208
iris,3,4.0,31.003856060498787
iris,3,0.0,170.91923347205102
iris,3,1.0,718.8867258369959
iris,3,2.0,9.733338275580868
iris,3,3.0,17.286710962397386
iris,3,4.0,17.286068013591823
iris,3,0.0,879.2263808124598
iris,3,1.0,280.1943710733146
iris,3,2.0,568.6009967110242
iris,3,3.0,453.17058377228665
iris,3,4.0,6.393033296850745
wine,3,0.0,697.3242000709038
wine,3,1.0,383.674695334158
wine,3,2.0,1349.6038622646083
wine,3,3.0,119.16710383772777
wine,3,4.0,406.0900365844576
wine,3,0.0,66.15946053949071
wine,3,1.0,48.783829086462774
wine,3,2.0,48.783829086462774
wine,3,3.0,661.920346650312
wine,3,4.0,161.89413937178466
wine,3,0.0,333.3540803675954
wine,3,1.0,333.3540803675954
wine,3,2.0,39.404612496824825
wine,3,3.0,39.404612496824825
wine,3,4.0,1716.1278834520845
wine,3,0.0,95.41698965889982
wine,3,1.0,207.3559857008701
wine,3,2.0,31.890976355979927
wine,3,3.0,36.78084010906744
wine,3,4.0,128.5025478668818
wine,3,0.0,88.83566049769543
wine,3,1.0,48.42907610009166
wine,3,2.0,48.42907610009166
wine,3,3.0,51.78928679487972
wine,3,4.0,622.6213969370976
breast_cancer,3,0.0,375.78702374697224
breast_cancer,3,1.0,367.2914058139717
breast_cancer,3,2.0,396.3810845076101
breast_cancer,3,3.0,419.4679487816496
breast_cancer,3,4.0,617.640192091089
breast_cancer,3,0.0,687.0454559576381
breast_cancer,3,1.0,2503.2766522655234
breast_cancer,3,2.0,3651.8887851310124
breast_cancer,3,3.0,3651.8887851310124
breast_cancer,3,4.0,473.4483476763112
breast_cancer,3,0.0,1012.7228112411775
breast_cancer,3,1.0,1009.6839729061102
breast_cancer,3,2.0,1655.7140446699204
breast_cancer,3,3.0,1674.6527724674008
breast_cancer,3,4.0,729.5849660597971
breast_cancer,3,0.0,433.68877948977797
breast_cancer,3,1.0,870.455804783284
breast_cancer,3,2.0,1940.2690227039986
breast_cancer,3,3.0,2125.4871487254327
breast_cancer,3,4.0,2125.4871487254327
breast_cancer,3,0.0,1364.9356363778372
breast_cancer,3,1.0,822.2779397803756
breast_cancer,3,2.0,432.33406864598595
breast_cancer,3,3.0,407.3940419132714
breast_cancer,3,4.0,407.3940419132714
heart,3,0.0,73.97789126003009
heart,3,1.0,78.5077413350978
heart,3,2.0,201.99347560255083
heart,3,3.0,745.6304873820372
heart,3,4.0,96.94281133112645
heart,3,0.0,1161.9188184025395
heart,3,1.0,1162.7519082943948
heart,3,2.0,1162.7519082943948
heart,3,3.0,1162.7519082943948
heart,3,4.0,1005.5369562664333
heart,3,0.0,308.32507008679823
heart,3,1.0,487.0954612341897
heart,3,2.0,208.7539592334668
heart,3,3.0,208.7539592334668
heart,3,4.0,386.55110108162916
heart,3,0.0,857.210556037726
heart,3,1.0,556.2236126009836
heart,3,2.0,97.72815053146735
heart,3,3.0,217.8203096442438
heart,3,4.0,86.46181759540579
heart,3,0.0,23.441996492784035
heart,3,1.0,424.0200880536699
heart,3,2.0,66.15393407076148
heart,3,3.0,967.8236120231719
heart,3,4.0,20.706169852290316
iris,17,0.0,29.756106287361707
iris,17,1.0,26.356321851215316
iris,17,2.0,163.5629284803901
iris,17,3.0,163.5629284803901
iris,17,4.0,166.4387202258206
iris,17,0.0,120.28884832097168
iris,17,1.0,119.99598377703245
iris,17,2.0,119.99598377703245
iris,17,3.0,122.34373089326593
iris,17,4.0,121.00191700775497
iris,17,0.0,14.965360664064185
iris,17,1.0,1.1730382180614134
iris,17,2.0,0.006345963319832037
iris,17,3.0,6.340675451463742
iris,17,4.0,3.737995392551238
iris,17,0.0,16.887035956826967
iris,17,1.0,17.59629031637105
iris,17,2.0,225.65523212655995
iris,17,3.0,225.65523212655995
iris,17,4.0,232.12167502386242
iris,17,0.0,146.9556249911915
iris,17,1.0,22.894867483488827
iris,17,2.0,25.102566679038492
iris,17,3.0,25.102566679038492
iris,17,4.0,27.540673815955362
wine,17,0.0,172.07264965259398
wine,17,1.0,174.09514546416128
wine,17,2.0,174.09514546416128
wine,17,3.0,777.6656902157874
wine,17,4.0,777.6656902157874
wine,17,0.0,92.9032426720619
wine,17,1.0,81.1557871404649
wine,17,2.0,62.628645955021184
wine,17,3.0,54.60128918154694
wine,17,4.0,58.25230771921537
wine,17,0.0,98.6249366054968
wine,17,1.0,98.6249366054968
wine,17,2.0,99.40184977974903
wine,17,3.0,422.527729143144
wine,17,4.0,422.527729143144
wine,17,0.0,40.885284531266976
wine,17,1.0,79.73963588433327
wine,17,2.0,66.6498295412631
wine,17,3.0,125.01550657586554
wine,17,4.0,45.24011669003329
wine,17,0.0,116.64464332604702
wine,17,1.0,116.64464332604702
wine,17,2.0,116.64464332604702
wine,17,3.0,139.773676612255
wine,17,4.0,222.08496955968522
breast_cancer,17,0.0,462.7267804672188
breast_cancer,17,1.0,391.58878533022255
breast_cancer,17,2.0,372.9797245731283
breast_cancer,17,3.0,372.9797245731283
breast_cancer,17,4.0,360.8337761514223
breast_cancer,17,0.0,592.8249653999014
breast_cancer,17,1.0,589.6628924311266
breast_cancer,17,2.0,903.8827137907091
breast_cancer,17,3.0,887.9599305902306
breast_cancer,17,4.0,869.8410152575474
breast_cancer,17,0.0,444.93490383661845
breast_cancer,17,1.0,601.1046993290347
breast_cancer,17,2.0,627.6862321318605
breast_cancer,17,3.0,526.5149630290948
breast_cancer,17,4.0,1202.6354705079218
breast_cancer,17,0.0,926.6508483283578
breast_cancer,17,1.0,1227.738429665429
breast_cancer,17,2.0,1441.5705890969805
breast_cancer,17,3.0,1185.2568606526036
breast_cancer,17,4.0,1163.550865529279
breast_cancer,17,0.0,762.6543745135846
breast_cancer,17,1.0,762.6543745135846
breast_cancer,17,2.0,762.7598945579041
breast_cancer,17,3.0,717.9462259619763
breast_cancer,17,4.0,916.5401604428073
heart,17,0.0,51.153608603171016
heart,17,1.0,1181.991629477282
heart,17,2.0,1181.991629477282
heart,17,3.0,1177.548137584769
heart,17,4.0,1175.9079590567646
heart,17,0.0,262.2537753774036
heart,17,1.0,317.9663951971409
heart,17,2.0,65.06502208823814
heart,17,3.0,149.72807908786663
heart,17,4.0,75.4258650309823
heart,17,0.0,640.4518432555819
heart,17,1.0,411.85530888144217
heart,17,2.0,411.85530888144217
heart,17,3.0,411.52089174358133
heart,17,4.0,411.52089174358133
heart,17,0.0,377.82988698833384
heart,17,1.0,377.82988698833384
heart,17,2.0,377.82988698833384
heart,17,3.0,1902.5923375002199
heart,17,4.0,1522.7478392046778
heart,17,0.0,1255.948971747904
heart,17,1.0,113.50135753807608
heart,17,2.0,981.4042503315094
heart,17,3.0,704.857152000618
heart,17,4.0,115.82595762201066
iris,101,0.0,189.8718267690406
iris,101,1.0,153.01554470506863
iris,101,2.0,203.66725357430292
iris,101,3.0,254.13855052624663
iris,101,4.0,254.13855020388132
iris,101,0.0,49.75355059540637
iris,101,1.0,49.75355059540637
iris,101,2.0,49.75355059540637
iris,101,3.0,49.75355059540637
iris,101,4.0,306.91433341974
iris,101,0.0,440.3390712654971
iris,101,1.0,438.2800143021537
iris,101,2.0,438.2800143021537
iris,101,3.0,180.20803006825946
iris,101,4.0,466.6870726635873
iris,101,0.0,87.84449255915466
iris,101,1.0,8.5575100187176
iris,101,2.0,8.5575100187176
iris,101,3.0,8.211279668036774
iris,101,4.0,8.477873927375372
iris,101,0.0,36.506106592015506
iris,101,1.0,36.50371985792913
iris,101,2.0,22.49024997470859
iris,101,3.0,22.48992071222326
iris,101,4.0,27.272147172170346
wine,101,0.0,309.0055800226604
wine,101,1.0,1778.6896169280228
wine,101,2.0,1159.0377752598683
wine,101,3.0,986.8153390888974
wine,101,4.0,2332.0131779716326
wine,101,0.0,40.95707703174316
wine,101,1.0,589.9149151141117
wine,101,2.0,1955.3076439871643
wine,101,3.0,1674.9419299776262
wine,101,4.0,1674.9419299776262
wine,101,0.0,79.71499965385294
wine,101,1.0,727.0051137565678
wine,101,2.0,611.8676438335979
wine,101,3.0,1087.525556460004
wine,101,4.0,1087.6944419741396
wine,101,0.0,60.46340666634531
wine,101,1.0,60.46340666634531
wine,101,2.0,39.871880297112796
wine,101,3.0,49.172094415989555
wine,101,4.0,45.179137556900486
wine,101,0.0,65.51534654750652
wine,101,1.0,55.73146688139096
wine,101,2.0,64.4945062098293
wine,101,3.0,64.4945062098293
wine,101,4.0,63.23683045647208
breast_cancer,101,0.0,480.4341087295572
breast_cancer,101,1.0,774.581550539836
breast_cancer,101,2.0,1943.149174122284
breast_cancer,101,3.0,1371.7535327964665
breast_cancer,101,4.0,2513.644400666043
breast_cancer,101,0.0,558.2634473770964
breast_cancer,101,1.0,483.66371521889425
breast_cancer,101,2.0,483.66371521889425
breast_cancer,101,3.0,521.0133976682698
breast_cancer,101,4.0,748.1141610123677
breast_cancer,101,0.0,433.3849100382944
breast_cancer,101,1.0,433.3849100382944
breast_cancer,101,2.0,428.8797585436684
breast_cancer,101,3.0,523.3905694524259
breast_cancer,101,4.0,533.9854183571382
breast_cancer,101,0.0,799.3858726511978
breast_cancer,101,1.0,463.3653916774847
breast_cancer,101,2.0,474.1548537941545
breast_cancer,101,3.0,469.97530572708274
breast_cancer,101,4.0,469.97530572708274
breast_cancer,101,0.0,373.7772756866995
breast_cancer,101,1.0,398.6888272568839
breast_cancer,101,2.0,397.5006946626216
breast_cancer,101,3.0,774.3845349943465
breast_cancer,101,4.0,412.0458377942645
heart,101,0.0,480.26849017224697
heart,101,1.0,480.26849017224697
heart,101,2.0,1235.9328327045223
heart,101,3.0,443.78135615070545
heart,101,4.0,1035.7263817376065
heart,101,0.0,881.2471457797224
heart,101,1.0,881.2471457797224
heart,101,2.0,93.11898958853779
heart,101,3.0,845.4122372793005
heart,101,4.0,851.2301272216714
heart,101,0.0,311.2179322081922
heart,101,1.0,311.2179322081922
heart,101,2.0,2693.7883733460812
heart,101,3.0,2693.7883733460812
heart,101,4.0,722.4680324620357
heart,101,0.0,223.57313062772278
heart,101,1.0,1304.7334145830748
heart,101,2.0,620.39770847907
heart,101,3.0,620.39770847907
heart,101,4.0,567.6854967609336
heart,101,0.0,161.59708656790656
heart,101,1.0,73.85268720246815
heart,101,2.0,89.34741042895821
heart,101,3.0,114.60875594924295
heart,101,4.0,92.02418255278826
iris,5003,0.0,1075.3271377972949
iris,5003,1.0,1110.9931092639908
iris,5003,2.0,1145.7176701229005
iris,5003,3.0,1145.7176701229005
iris,5003,4.0,946.6177396906611
iris,5003,0.0,21.12554646361343
iris,5003,1.0,57.71624226645329
iris,5003,2.0,91.74745767538646
iris,5003,3.0,344.1828384238387
iris,5003,4.0,344.3769161828467
iris,5003,0.0,638.4865124753424
iris,5003,1.0,462.18718570218505
iris,5003,2.0,462.18718570218505
iris,5003,3.0,462.18718570218505
iris,5003,4.0,454.94940443079395
iris,5003,0.0,114.88000820315625
iris,5003,1.0,9.160056830486152
iris,5003,2.0,151.78356621433207
iris,5003,3.0,251.84320610472417
iris,5003,4.0,329.5948832459818
iris,5003,0.0,15.20877236483913
iris,5003,1.0,188.2239551448317
iris,5003,2.0,188.2239551448317
iris,5003,3.0,13.321806429299361
iris,5003,4.0,25.885373476936987
wine,5003,0.0,173.56877077180187
wine,5003,1.0,633.97407099967
wine,5003,2.0,950.0242836231811
wine,5003,3.0,950.0242836231811
wine,5003,4.0,950.0242836231811
wine,5003,0.0,33.63844316273521
wine,5003,1.0,33.63844316273521
wine,5003,2.0,33.63844316273521
wine,5003,3.0,33.63844316273521
wine,5003,4.0,63.5007409053371
wine,5003,0.0,160.73804450623552
wine,5003,1.0,56.748633496822755
wine,5003,2.0,32.64284191436867
wine,5003,3.0,811.4531040780439
wine,5003,4.0,1631.7714122592506
wine,5003,0.0,805.9256772354594
wine,5003,1.0,807.1152088247617
wine,5003,2.0,807.1152088247617
wine,5003,3.0,807.1152088247617
wine,5003,4.0,797.4096514063814
wine,5003,0.0,59.32925456912524
wine,5003,1.0,59.32925456912524
wine,5003,2.0,86.46935257806082
wine,5003,3.0,86.46935257806082
wine,5003,4.0,98.7396906187168
breast_cancer,5003,0.0,789.0313753385223
breast_cancer,5003,1.0,609.1911367345685
breast_cancer,5003,2.0,432.0241703451907
breast_cancer,5003,3.0,432.81216317250073
breast_cancer,5003,4.0,430.6877715662191
breast_cancer,5003,0.0,924.6850199104707
breast_cancer,5003,1.0,872.9646815280556
breast_cancer,5003,2.0,514.7767394492869
breast_cancer,5003,3.0,1748.833043204509
breast_cancer,5003,4.0,2029.0853827365988
breast_cancer,5003,0.0,641.7480889903876
breast_cancer,5003,1.0,414.0791360478677
breast_cancer,5003,2.0,414.0791360478677
breast_cancer,5003,3.0,391.25456872181053
breast_cancer,5003,4.0,1759.0110527388265
breast_cancer,5003,0.0,578.5285267202454
breast_cancer,5003,1.0,1291.306006547803
breast_cancer,5003,2.0,1291.306006547803
breast_cancer,5003,3.0,588.0908302869482
breast_cancer,5003,4.0,590.7215039323225
breast_cancer,5003,0.0,1247.2728256124044
breast_cancer,5003,1.0,1247.2728256124044
breast_cancer,5003,2.0,443.4889859416158
breast_cancer,5003,3.0,2100.4416232255116
breast_cancer,5003,4.0,3387.051745123547
heart,5003,0.0,62.726168210997876
heart,5003,1.0,61.91145391755705
heart,5003,2.0,44.878553093037624
heart,5003,3.0,44.878553093037624
heart,5003,4.0,433.3019051174944
heart,5003,0.0,45.73690448931396
heart,5003,1.0,91.75001942175628
heart,5003,2.0,24.90384894811891
heart,5003,3.0,31.131854452063003
heart,5003,4.0,38.29607205861112
heart,5003,0.0,53.92395298016223
heart,5003,1.0,53.92395298016223
heart,5003,2.0,42.039297770577164
heart,5003,3.0,40.50092377304185
heart,5003,4.0,29.6294237246485
heart,5003,0.0,471.2191672921921
heart,5003,1.0,1813.1018570246401
heart,5003,2.0,1813.1018570246401
heart,5003,3.0,1813.1018570246401
heart,5003,4.0,600.4899412905846
heart,5003,0.0,148.03288239896693
heart,5003,1.0,148.03288239896693
heart,5003,2.0,213.60031902967805
heart,5003,3.0,213.37843650987418
heart,5003,4.0,287.8168838421111
iris,70001,0.0,584.1448516048089
iris,70001,1.0,19.068453701926497
iris,70001,2.0,287.2048791839935
iris,70001,3.0,787.5093423727117
iris,70001,4.0,656.8514847923724
iris,70001,0.0,395.6345235562448
iris,70001,1.0,191.84161513180507
iris,70001,2.0,395.6366320464958
iris,70001,3.0,12.515983486376683
iris,70001,4.0,17.07421842155678
iris,70001,0.0,1389.1858343146528
iris,70001,1.0,440.283016307554
iris,70001,2.0,611.1190498806
iris,70001,3.0,620.2387077200781
iris,70001,4.0,665.0202860820008
iris,70001,0.0,102.66687046378972
iris,70001,1.0,101.27651072377833
iris,70001,2.0,101.27651072377833
iris,70001,3.0,100.7277837534575
iris,70001,4.0,100.7277837534575
iris,70001,0.0,19.35257762514692
iris,70001,1.0,30.96380847818646
iris,70001,2.0,32.8476186919285
iris,70001,3.0,14.23699322936
iris,70001,4.0,17.05060101551909
wine,70001,0.0,110.80246281418309
wine,70001,1.0,62.18381021980558
wine,70001,2.0,257.5950359591484
wine,70001,3.0,239.71621454670552
wine,70001,4.0,76.92619045698001
wine,70001,0.0,470.06441128162527
wine,70001,1.0,371.05818444289554
wine,70001,2.0,371.05818444289554
wine,70001,3.0,141.81708122616968
wine,70001,4.0,141.81708122616968
wine,70001,0.0,27.978628951591094
wine,70001,1.0,27.978628951591094
wine,70001,2.0,29.54274369025993
wine,70001,3.0,18.616130076124815
wine,70001,4.0,75.11096263937348
wine,70001,0.0,42.21626965788699
wine,70001,1.0,145.01008101451578
wine,70001,2.0,41.31283856627133
wine,70001,3.0,146.2537832327598
wine,70001,4.0,53.7035909966229
wine,70001,0.0,224.89261281658509
wine,70001,1.0,224.89261281658509
wine,70001,2.0,219.1821293220823
wine,70001,3.0,378.9785035671635
wine,70001,4.0,345.8578429855039
breast_cancer,70001,0.0,569.6452880180304
breast_cancer,70001,1.0,484.9427815002971
breast_cancer,70001,2.0,2018.2232346492108
breast_cancer,70001,3.0,2572.08112657109
breast_cancer,70001,4.0,1498.6515840549225
breast_cancer,70001,0.0,2289.412333864563
breast_cancer,70001,1.0,1053.3749451405452
breast_cancer,70001,2.0,1053.3749451405452
breast_cancer,70001,3.0,836.335169143386
breast_cancer,70001,4.0,897.0703869849362
breast_cancer,70001,0.0,378.12549007021727
breast_cancer,70001,1.0,396.84372294196913
breast_cancer,70001,2.0,1756.5717710835875
breast_cancer,70001,3.0,1752.3049489121818
breast_cancer,70001,4.0,1757.1179006827474
breast_cancer,70001,0.0,719.7043207162633
breast_cancer,70001,1.0,720.867758107415
breast_cancer,70001,2.0,620.5130495623463
breast_cancer,70001,3.0,1244.0441852129034
breast_cancer,70001,4.0,881.9880087093102
breast_cancer,70001,0.0,482.12090606460606
breast_cancer,70001,1.0,499.81198864993377
breast_cancer,70001,2.0,400.70033995153557
breast_cancer,70001,3.0,397.77297409833653
breast_cancer,70001,4.0,390.16551724418736
heart,70001,0.0,390.3173907273559
heart,70001,1.0,390.3173907273559
heart,70001,2.0,948.0065209540629
heart,70001,3.0,375.7884442982098
heart,70001,4.0,375.7884442982098
heart,70001,0.0,617.844274652196
heart,70001,1.0,617.844274652196
heart,70001,2.0,431.2390502976039
heart,70001,3.0,431.2390502976039
heart,70001,4.0,313.7435639260265
heart,70001,0.0,489.85799910420604
heart,70001,1.0,1239.9546785761304
heart,70001,2.0,784.7285120314813
heart,70001,3.0,782.1210535381612
heart,70001,4.0,1442.299729820886
heart,70001,0.0,315.9121529079375
heart,70001,1.0,316.00277277761177
heart,70001,2.0,118.08039471995873
heart,70001,3.0,110.38178228894635
heart,70001,4.0,185.12916211216185
