dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
wine,RandomNN,2.5286717856931338,2.5281442452054086,0.008010625839233398,5,5.0,2.0
wine,RandomNN,1.9251384376147755,2.0231135945619267,0.00500178337097168,5,5.0,3.0
wine,RandomNN,1.9495438597865529,1.8799157862726807,0.005002975463867188,5,5.0,4.0
breast_cancer,RandomNN,1.3758130837767102,1.3914216435581404,0.007000923156738281,5,5.0,0.0
breast_cancer,RandomNN,1.3893861638260656,1.4486747956166484,0.008994340896606445,5,5.0,1.0
breast_cancer,RandomNN,1.257278537326158,1.2629139602451134,0.008990287780761719,5,5.0,2.0
breast_cancer,RandomNN,1.332895578844802,1.3370585391758778,0.008000373840332031,5,5.0,3.0
breast_cancer,RandomNN,1.4301015284663332,1.4451384770827138,0.010999441146850586,5,5.0,4.0
heart,RandomNN,3.3601617763228324,3.5069698224096206,0.009000778198242188,5,5.0,0.0
heart,RandomNN,3.0996885429879755,3.0437401834065057,0.009000539779663086,5,5.0,1.0
heart,RandomNN,3.985017591942029,3.814170540188311,0.010987043380737305,5,5.0,2.0
heart,RandomNN,4.360552090947848,4.342141530950304,0.007999420166015625,5,5.0,3.0
heart,RandomNN,3.125692647219663,3.0901292473655437,0.008000850677490234,5,5.0,4.0
iris,RandomNN,2.5434344970741574,2.5355856066773472,0.007002830505371094,5,5.0,0.0
iris,RandomNN,2.4018836555514853,2.3633189582425507,0.007000446319580078,5,5.0,1.0
iris,RandomNN,2.339718651100886,2.4367584511288767,0.005012989044189453,5,5.0,2.0
iris,RandomNN,2.3953289568214777,2.3835346152557904,0.006996870040893555,5,5.0,3.0
iris,RandomNN,2.0232078720948268,1.899799757450937,0.00800180435180664,5,5.0,4.0
wine,RandomNN,2.1803629769816952,2.2201056002700965,0.004999876022338867,5,5.0,0.0
wine,RandomNN,2.077129814704251,2.310250756791589,0.005995750427246094,5,5.0,1.0
wine,RandomNN,2.148275364345837,2.3048074316474767,0.00500178337097168,5,5.0,2.0
wine,RandomNN,2.011028845834248,1.9177379635412728,0.00599980354309082,5,5.0,3.0
wine,RandomNN,2.085086561389746,2.045413450409915,0.004995822906494141,5,5.0,4.0
breast_cancer,RandomNN,1.6366215673065316,1.6455593188564537,0.008001089096069336,5,5.0,0.0
breast_cancer,RandomNN,1.3096359253738714,1.2991422562822634,0.011000871658325195,5,5.0,1.0
breast_cancer,RandomNN,1.4326395910006349,1.4250035489150408,0.009990453720092772,5,5.0,2.0
breast_cancer,RandomNN,1.5320846050292969,1.512071143908436,0.009999990463256836,5,5.0,3.0
breast_cancer,RandomNN,1.4222544222305873,1.560619605302703,0.00599980354309082,5,5.0,4.0
heart,RandomNN,3.04289709228988,3.2828386495123167,0.010999202728271484,5,5.0,0.0
heart,RandomNN,4.423928018440053,4.714980596419885,0.006999015808105469,5,5.0,1.0
heart,RandomNN,2.8774110732121683,2.6221126334264104,0.014000654220581056,5,5.0,2.0
heart,RandomNN,2.724338723097602,2.7916686463641183,0.009000778198242188,5,5.0,3.0
heart,RandomNN,3.0501032682925966,3.0057777847935587,0.010000944137573242,5,5.0,4.0
iris,RandomNN,2.1889987743658623,2.383933869207107,0.007933378219604492,5,5.0,0.0
iris,RandomNN,2.0592978271912603,2.0260189940857223,0.005001544952392578,5,5.0,1.0
iris,RandomNN,2.3939368589661907,2.4069735615508434,0.008002758026123047,5,5.0,2.0
iris,RandomNN,2.3014162229451984,2.235329870884145,0.005987405776977539,5,5.0,3.0
iris,RandomNN,2.2170801589075357,2.0326720034420696,0.00699925422668457,5,5.0,4.0
wine,RandomNN,2.5947935408360334,2.528580597599876,0.006999969482421875,5,5.0,0.0
wine,RandomNN,2.3810555053326983,2.6355978207419777,0.007001399993896484,5,5.0,1.0
wine,RandomNN,2.1779753070499988,2.1307437313043516,0.005009651184082031,5,5.0,2.0
wine,RandomNN,2.3017047470760064,2.2294014756759237,0.008995532989501953,5,5.0,3.0
wine,RandomNN,2.5470600931515954,2.6029405870869144,0.007999897003173828,5,5.0,4.0
breast_cancer,RandomNN,1.4282095319808292,1.4501729150321654,0.006000280380249024,5,5.0,0.0
breast_cancer,RandomNN,1.270705615280893,1.2651259790110618,0.006001472473144531,5,5.0,1.0
breast_cancer,RandomNN,1.4909719106919177,1.5190644295856481,0.007002353668212891,5,5.0,2.0
breast_cancer,RandomNN,1.4525864126591947,1.5166422211192505,0.00800013542175293,5,5.0,3.0
breast_cancer,RandomNN,1.502430800045701,1.3513909401860589,0.009001970291137695,5,5.0,4.0
heart,RandomNN,2.4890542952796864,2.238387346237716,0.007992744445800781,5,5.0,0.0
heart,RandomNN,2.3475409205189184,2.4111808063191966,0.01100015640258789,5,5.0,1.0
heart,RandomNN,3.2638600201180696,3.3047913548121723,0.009000778198242188,5,5.0,2.0
heart,RandomNN,3.660840543163028,3.680832315834976,0.010999917984008787,5,5.0,3.0
heart,RandomNN,4.297566992124863,4.586065859744653,0.009009838104248049,5,5.0,4.0
iris,RandomNN,2.5126387654662863,2.5467791484306943,0.00599980354309082,5,5.0,0.0
iris,RandomNN,1.998062067269156,1.888503446737338,0.008002758026123047,5,5.0,1.0
iris,RandomNN,2.039690537200959,1.9670316777278525,0.004986047744750977,5,5.0,2.0
iris,RandomNN,2.607265193332728,2.809402355392045,0.009998083114624023,5,5.0,3.0
iris,RandomNN,2.053874443561397,2.086324152447212,0.00699925422668457,5,5.0,4.0
wine,RandomNN,2.4197277073388817,2.3400409172126584,0.008998394012451172,5,5.0,0.0
wine,RandomNN,2.4256593254299035,2.4353813007609544,0.005002260208129883,5,5.0,1.0
wine,RandomNN,2.079447547036854,2.067277786762592,0.007003545761108398,5,5.0,2.0
wine,RandomNN,2.3658137956583687,2.5980698742146253,0.004998922348022461,5,5.0,3.0
wine,RandomNN,1.9714052735084608,2.024069337372061,0.004999876022338867,5,5.0,4.0
breast_cancer,RandomNN,1.2842539069532368,1.2993901520519615,0.010000228881835938,5,5.0,0.0
breast_cancer,RandomNN,1.4957328802136238,1.4965761438685574,0.009996414184570312,5,5.0,1.0
breast_cancer,RandomNN,1.4147961063968972,1.353256959557494,0.008997440338134766,5,5.0,2.0
breast_cancer,RandomNN,1.387432940369812,1.3997905780922684,0.013997316360473631,5,5.0,3.0
breast_cancer,RandomNN,1.4181548226393843,1.2823615723310555,0.018002748489379883,5,5.0,4.0
heart,RandomNN,3.51940040547792,3.4638494085921825,0.007002353668212891,5,5.0,0.0
heart,RandomNN,3.4023553000453903,3.5137513057868905,0.008001327514648438,5,5.0,1.0
heart,RandomNN,3.640661866829269,4.230439045073822,0.015002489089965819,5,5.0,2.0
heart,RandomNN,3.4260409599572026,3.600519812166977,0.01100015640258789,5,5.0,3.0
heart,RandomNN,3.2416413662386296,3.19592896883088,0.007999181747436523,5,5.0,4.0
iris,RandomNN,2.1266925355086124,2.2116132694490918,0.005002260208129883,5,5.0,0.0
iris,RandomNN,2.376251937326527,2.2900726836931127,0.004010677337646484,5,5.0,1.0
iris,RandomNN,2.1434105119401283,2.1744545463386693,0.006425857543945313,5,5.0,2.0
iris,RandomNN,2.2583930004559982,2.3412184597683217,0.006009101867675781,5,5.0,3.0
iris,RandomNN,2.2716852378322296,2.5547398992193577,0.00500035285949707,5,5.0,4.0
wine,RandomNN,2.290329859036244,2.2594617378471087,0.009000062942504883,5,5.0,0.0
wine,RandomNN,1.9776355168652775,2.0647789560497203,0.008014678955078125,5,5.0,1.0
wine,RandomNN,2.1653061310799795,2.1183864141800486,0.007000207901000977,5,5.0,2.0
wine,RandomNN,2.3147101761362903,2.3698938861435686,0.008000373840332031,5,5.0,3.0
wine,RandomNN,2.3637805543465764,2.2859010864233773,0.007999420166015625,5,5.0,4.0
breast_cancer,RandomNN,1.73420959633955,1.6659874113996882,0.01200246810913086,5,5.0,0.0
