dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,BasicNN,0.336607157224623,0.007812497688760326,0.006988048553466797,5,10.0,0.0
iris,RandomNN,2.9760033721823436,0.7367461337900821,0.014290332794189453,5,10.0,0.0
iris,AnnealedNN,415.2464582795185,103.53802989308326,0.029514789581298828,5,10.0,0.0
iris,StrategyNN,2.2395790999007317,0.5591918910293897,18.61652112007141,5,10.0,0.0
iris,GeneticNN,2.2681471515776744e-11,1.505592687559935e-11,25.73917293548584,5,10.0,0.0
iris,BasicNN,0.15226713032658978,23.736362297259067,0.006945133209228516,5,10.0,1.0
iris,RandomNN,25.74184679934497,12.672715957308974,0.013487815856933594,5,10.0,1.0
iris,AnnealedNN,11.449341065544456,15.411318176349036,0.030682086944580078,5,10.0,1.0
iris,StrategyNN,5.5528137096885475,13.277322488455107,17.317075967788696,5,10.0,1.0
iris,GeneticNN,122.46542070865608,122.61136666636921,23.764655113220215,5,10.0,1.0
iris,BasicNN,0.17513149047108445,3.151115075605009,0.006041765213012695,5,10.0,2.0
iris,RandomNN,12.163910452108553,4.815977580468061,0.013876914978027344,5,10.0,2.0
iris,AnnealedNN,727.965085234951,195.8808816113234,0.03224587440490723,5,10.0,2.0
iris,StrategyNN,10.423163686318963,8.96810029396457,20.644894123077393,5,10.0,2.0
iris,GeneticNN,10.177338530558098,7.5876725208513385,28.372652053833008,5,10.0,2.0
iris,BasicNN,1.2568579033101912,25.3214045025584,0.005887031555175781,5,10.0,3.0
iris,RandomNN,6.598147223635764,6.349506071323087,0.01205301284790039,5,10.0,3.0
iris,AnnealedNN,7.222179793082963,2.8887790235894433,0.02516627311706543,5,10.0,3.0
iris,StrategyNN,5.961685950127983,3.8012227218922265,19.767908096313477,5,10.0,3.0
iris,GeneticNN,5.784563249572289,4.5412189272956995,28.061649084091187,5,10.0,3.0
iris,BasicNN,1.1387878460696266,11.190870250984243,0.0005581378936767578,5,10.0,4.0
iris,RandomNN,8.572369468669667,2.5990810706611276,0.016438961029052734,5,10.0,4.0
iris,AnnealedNN,5.938135712021686,125.45688578306847,0.031032085418701172,5,10.0,4.0
iris,StrategyNN,8.49646944200802,1.7213737135790093,19.795499086380005,5,10.0,4.0
iris,GeneticNN,5.786647490884214,4.551430064615204,24.249347925186157,5,10.0,4.0
wine,BasicNN,2.654772577672001,241.93767350346155,0.0013670921325683594,5,10.0,0.0
wine,RandomNN,14.874366190564334,28.469451511478724,0.017493009567260742,5,10.0,0.0
wine,AnnealedNN,128.97521326629922,366.67193675652226,0.032076120376586914,5,10.0,0.0
wine,StrategyNN,17.403486098179794,45.18417949131542,24.342828035354614,5,10.0,0.0
wine,GeneticNN,14.539773247433729,31.495080031078572,34.33393621444702,5,10.0,0.0
wine,BasicNN,0.7411211329776313,19.52328825263972,0.0021822452545166016,5,10.0,1.0
wine,RandomNN,33.90193339008529,7.75296115287356,0.01083993911743164,5,10.0,1.0
wine,AnnealedNN,1252.1949914484444,320.12864512831635,0.02439403533935547,5,10.0,1.0
wine,StrategyNN,37.3947556817078,8.407404824679887,23.160022020339966,5,10.0,1.0
wine,GeneticNN,33.55065422051609,7.730508332513298,31.651239156723022,5,10.0,1.0
wine,BasicNN,0.4062220358212853,0.056287530578283826,0.002115011215209961,5,10.0,2.0
wine,RandomNN,42.182885203357124,5.539575908753719,0.010393142700195312,5,10.0,2.0
wine,AnnealedNN,47.82911069453296,0.35001519188119107,0.025051116943359375,5,10.0,2.0
wine,StrategyNN,41.61380659306086,1.2680647594850474,21.857506036758423,5,10.0,2.0
wine,GeneticNN,38.70210960141114,2.9632919522355277,30.184966802597046,5,10.0,2.0
wine,BasicNN,0.8278814373625583,88.11688921921257,0.0017850399017333984,5,10.0,3.0
wine,RandomNN,31.56481997146384,12.615562060895108,0.010769844055175781,5,10.0,3.0
wine,AnnealedNN,33.45836958024863,12.499919097614551,0.025130271911621094,5,10.0,3.0
wine,StrategyNN,30.704987241753706,16.71900283765564,22.12088918685913,5,10.0,3.0
wine,GeneticNN,27.944898952503575,13.653268459162762,30.747016191482544,5,10.0,3.0
