dataset,seed,epoch,max_fitness,median_fitness,min_fitness
iris,3,0.0,5.746690915910665,3.3074006547309214,1.7503304531138661
iris,3,1.0,8.764857785086125,2.8234409545907564,1.7503304531138661
iris,3,2.0,9.102406479055421,2.7063079457064636,1.7273505156946054
iris,3,3.0,10.492200660832044,2.623934220740864,1.6420967642031528
iris,3,4.0,12.292000181176343,2.4829678909172475,1.3506929699187216
iris,3,5.0,13.262223926707861,2.393485211582464,1.3493019742619259
iris,3,6.0,13.262223926707861,2.2164248129889152,1.2141530954542683
iris,3,7.0,13.262223926707861,2.2556182036030736,1.2141530954542683
iris,3,8.0,12.695079980050453,2.232797661312803,1.2141530954542683
iris,3,9.0,12.694806262628715,2.234716779250896,1.2141530954542683
iris,3,0.0,7.149417021670761,3.5960095695420953,1.9651106432163141
iris,3,1.0,8.538668259162769,3.225643799586451,1.9337727745917657
iris,3,2.0,8.538668259162769,3.070735068904881,1.8882776258731566
iris,3,3.0,11.534209024100779,2.8656471789953883,1.658998872517548
iris,3,4.0,12.540166917063292,2.7363732925762694,1.658998872517548
iris,3,5.0,12.789830471497455,2.6515006706729647,1.6561985895502553
iris,3,6.0,16.330515803513542,2.5720256925334333,1.645085295183951
iris,3,7.0,16.329673734691564,2.591408067858383,1.629867590998302
iris,3,8.0,19.095529661650932,2.531865498982934,1.6107357001994127
iris,3,9.0,11.537328056558673,2.4594876768568783,1.5150271449741621
iris,3,0.0,6.563332269769466,3.572355315496154,1.9535592536529942
iris,3,1.0,6.563332269769466,2.835286597816762,1.9207833821979903
iris,3,2.0,6.906911133124692,2.5252274300658972,1.870007158387354
iris,3,3.0,8.044627026278134,2.500736310835322,1.637026938444222
iris,3,4.0,9.61548766695233,2.4648688390051463,1.637026938444222
iris,3,5.0,11.552888704726408,2.504705505294559,1.637026938444222
iris,3,6.0,8.200436164348867,2.510704717826232,1.617342696824755
iris,3,7.0,8.76988739984495,2.559541971084415,1.444618270147303
iris,3,8.0,8.352358182814866,2.653244395429895,1.4089724762837728
iris,3,9.0,12.513049595152031,2.6650165908735435,1.4089724762837728
iris,3,0.0,6.13525072878854,3.2063743212630045,2.017039454558237
iris,3,1.0,8.778607961764466,2.8876629108328427,2.017039454558237
iris,3,2.0,8.778607961764466,2.7078778281509517,1.6477076678724674
iris,3,3.0,14.256102288774336,2.6340540459456805,1.6477076678724674
iris,3,4.0,13.826973958556207,2.4870387714865916,1.6370829346997713
iris,3,5.0,13.826973958556207,2.627089162077942,1.4519472499962138
iris,3,6.0,13.991171253312594,2.652392362598384,1.4309376575684174
iris,3,7.0,13.991171253312594,2.6642277036163753,1.4146798581526507
iris,3,8.0,14.124437758100733,2.732205144604313,1.4146798581526507
iris,3,9.0,14.124437758100733,2.674389168029838,1.159662870201654
iris,3,0.0,7.69437634020413,3.3897117821226335,1.948328502290075
iris,3,1.0,16.47279656555301,3.165995684041818,1.8427582983791784
iris,3,2.0,12.054935318316987,3.159034452317407,1.8141066667202077
iris,3,3.0,12.054935318316987,2.7572356003090146,1.8141066667202077
iris,3,4.0,12.3881864894137,2.5452256298486464,1.8141066667202077
iris,3,5.0,12.38504459889776,2.512557590544862,1.6387047014454899
iris,3,6.0,12.251853670644486,2.404802216660888,1.5830586020672544
iris,3,7.0,15.809478360465175,2.4066334470831556,1.5465428509345913
iris,3,8.0,12.259465627905874,2.430116342277111,1.5465428509345913
iris,3,9.0,14.174114058631732,2.467400812199915,1.5211361439621731
wine,3,0.0,7.811914925616508,3.4376273867562404,1.8983997488740256
wine,3,1.0,8.060956838813892,3.0049569102990876,1.8983997488740256
wine,3,2.0,10.399528345986868,2.692713623003677,1.8983997488740256
wine,3,3.0,11.461314619922332,2.403202039970602,1.887295252130417
wine,3,4.0,11.46131461992242,2.432614319061643,1.87498909985578
wine,3,5.0,12.761215499744782,2.3452741177985033,1.8556628660241608
wine,3,6.0,11.46131461992242,2.2739150801196035,1.828086841401743
wine,3,7.0,14.083309410394913,2.2371260073834085,1.6870399805632654
wine,3,8.0,14.083309410394913,2.2870886410392375,1.6324369743399234
wine,3,9.0,13.919520671229426,2.3159827675666356,1.6324369743399234
wine,3,0.0,7.501396952801951,3.144068771790857,1.9136997977226389
wine,3,1.0,9.89123064332386,2.871656699198006,1.9136997977226389
wine,3,2.0,8.318628599539219,2.5938649121572137,1.8655022725403758
wine,3,3.0,17.20325278567162,2.5938649121572137,1.7721794889366667
wine,3,4.0,14.591026800154491,2.5938649121572137,1.7721794889366667
wine,3,5.0,14.591026800154491,2.3420895622517257,1.7721794889366667
wine,3,6.0,14.670097609188918,2.330756517301855,1.7710118841443796
wine,3,7.0,14.67010027536203,2.323452577830828,1.7710118841443796
wine,3,8.0,14.67010027536203,2.3821426808919064,1.7710118841443796
wine,3,9.0,14.67010027536203,2.3109795384935032,1.7690188842642207
wine,3,0.0,8.4447110685911,3.3835744800446887,1.9541047000785334
wine,3,1.0,8.4447110685911,3.151770644166357,1.912556554369074
wine,3,2.0,8.4447110685911,2.73436589595807,1.912556554369074
wine,3,3.0,14.38960928983526,2.646630560497777,1.9099618817523867
wine,3,4.0,8.966726949639426,2.5032322224005292,1.9099618817523867
wine,3,5.0,12.229189138904076,2.435138516003326,1.890245053714082
wine,3,6.0,9.676579472853394,2.324732718970217,1.8370803828036115
wine,3,7.0,9.690901887098171,2.3610277122419334,1.8370803828036115
wine,3,8.0,9.690901887098171,2.385113930764803,1.8370803828036115
wine,3,9.0,11.897018304909277,2.3547627390600607,1.8370803828036115
wine,3,0.0,7.491189804275166,3.223739863503673,1.7748847980403044
wine,3,1.0,7.77371062876446,2.8974594027845075,1.7748847980403044
wine,3,2.0,8.734625592108362,2.7956797078804527,1.7748847980403044
wine,3,3.0,7.77371062876446,2.5407400539851888,1.7638479168250947
wine,3,4.0,9.706500647891069,2.4742047705608967,1.7638479168250947
wine,3,5.0,13.108767445998707,2.4742047703061627,1.7638479168250947
wine,3,6.0,13.240047392014313,2.4080335109650246,1.7270864912318726
wine,3,7.0,16.35286894924848,2.3469982666956763,1.7270864912318726
wine,3,8.0,13.240047392014313,2.412651184471831,1.6701402524947382
wine,3,9.0,13.893363320508307,2.437154336477199,1.6701402524947382
wine,3,0.0,7.514955565943359,3.245386709138103,2.0633671339155595
wine,3,1.0,13.634023557514608,3.136890439434299,2.0268407238189914
wine,3,2.0,13.634023557514608,2.8509195935322262,1.9975290648011343
wine,3,3.0,13.634023557514608,2.6682597143567266,1.9472542220516222
wine,3,4.0,13.634023557514608,2.5998699943980297,1.9345252535318147
wine,3,5.0,12.524186005826387,2.576505943897133,1.9345252535318147
wine,3,6.0,12.524186005826387,2.429868863425091,1.9060923158827994
wine,3,7.0,11.635469324953037,2.428494294948559,1.9060923158827994
wine,3,8.0,13.21309879123719,2.411648759440368,1.9060923158827994
wine,3,9.0,13.213098791242256,2.373451546515597,1.9052041252927048
breast_cancer,3,0.0,6.672477028457936,2.022703320409873,1.1048759233160919
breast_cancer,3,1.0,9.009185761242836,1.8576329382353085,1.00400210175781
breast_cancer,3,2.0,9.009185761242836,1.7893341793806519,1.00400210175781
breast_cancer,3,3.0,9.009185761242836,1.6864969408465353,0.9592301179499424
breast_cancer,3,4.0,9.644173653197043,1.5905659673946229,0.8789600231111782
breast_cancer,3,5.0,7.0966465325804675,1.5248235832968164,0.8789600231111782
breast_cancer,3,6.0,12.66563600078392,1.4979915738459004,0.8428864276592337
breast_cancer,3,7.0,12.66563600078392,1.5292200114297654,0.832527475826806
breast_cancer,3,8.0,11.577163471831962,1.6117942202933455,0.8193275797453046
breast_cancer,3,9.0,12.446146928381792,1.580056964339621,0.8171173240698526
breast_cancer,3,0.0,5.532272125430565,2.0836148501798064,0.9351360171538703
breast_cancer,3,1.0,7.894295539318087,2.1310260257473708,0.9351076117426571
breast_cancer,3,2.0,5.7228678678947755,2.0695451397987323,0.9300697691585288
breast_cancer,3,3.0,7.790611639036897,1.7934465260747223,0.9268995433019406
breast_cancer,3,4.0,9.265595195680412,1.701560283632977,0.9117091091670775
breast_cancer,3,5.0,9.265595195680412,1.6530195829387226,0.9037593105659594
breast_cancer,3,6.0,9.307280465759893,1.7255715776271408,0.9037593105659594
breast_cancer,3,7.0,9.307280465759893,1.5930716805231486,0.9023756176242104
breast_cancer,3,8.0,9.456694040381656,1.7504564501543083,0.8714265097263044
breast_cancer,3,9.0,8.350018234173914,1.5544677061378924,0.870724463689215
breast_cancer,3,0.0,6.437525901694051,2.1121825415049105,1.0925504909590253
breast_cancer,3,1.0,8.4448178301734,1.8989404007728257,1.0925504909590253
breast_cancer,3,2.0,6.875234068399269,1.7784021902453928,1.0925504909590253
breast_cancer,3,3.0,6.691568505203138,1.7279810572296508,1.0784887294252876
breast_cancer,3,4.0,10.839325336169237,1.751944178867756,1.0784887294252876
breast_cancer,3,5.0,9.238676158330632,1.6732697903184082,0.9865345238354554
breast_cancer,3,6.0,11.578399713609338,1.5870506401103661,0.9865345238354554
breast_cancer,3,7.0,11.578399713609338,1.5398367335740801,0.9458897165061406
breast_cancer,3,8.0,9.862815051701558,1.4459590432709577,0.9023346254566951
breast_cancer,3,9.0,9.862815051701558,1.470453519926669,0.8758215584585595
breast_cancer,3,0.0,5.897121829780498,2.0422119571109936,1.277205150959668
breast_cancer,3,1.0,5.897121829780498,1.8828813340282282,1.277205150959668
breast_cancer,3,2.0,8.070118955549782,1.6445235658086637,1.1676752566661515
breast_cancer,3,3.0,8.214001666327164,1.536145857315532,1.1676752566661515
breast_cancer,3,4.0,8.204371084515488,1.4697217068997133,1.0639706063921868
breast_cancer,3,5.0,12.132454423204054,1.4479580961979703,1.0639706063921868
breast_cancer,3,6.0,13.113063523865561,1.4397276291762746,1.0639706063921868
breast_cancer,3,7.0,7.41548158868754,1.4113852054597087,1.0615953476078628
breast_cancer,3,8.0,10.376542462064899,1.3917738766278882,1.0615953476078628
breast_cancer,3,9.0,10.446076666297332,1.3989540056041534,1.0561037501448525
