dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
wine,GeneticNN,1.8211453430286277,1.9861094537848254,148.83453798294067,5,10.0,4.0
breast_cancer,BasicNN,2.1690760175269053,,0.006001472473144531,5,10.0,0.0
breast_cancer,RandomNN,1.323736349988331,1.3369058758007846,0.01998758316040039,5,10.0,0.0
breast_cancer,AnnealedNN,4.065547617020703,4.528317319756434,0.045999765396118164,5,10.0,0.0
breast_cancer,StrategyNN,1.2832933199405512,1.2949583722256475,14.119630336761475,5,10.0,0.0
breast_cancer,GeneticNN,0.8630550890150217,0.848931099057176,17.142995357513428,5,10.0,0.0
breast_cancer,BasicNN,2.3968957597014886,5.806280733576336,0.008999109268188477,5,10.0,1.0
breast_cancer,RandomNN,1.4002936187848884,1.3481175839013542,0.024002790451049805,5,10.0,1.0
breast_cancer,AnnealedNN,1.938592878586529,3.9625099746314154,0.03600144386291504,5,10.0,1.0
breast_cancer,StrategyNN,1.2372829575727387,1.1942312892123585,14.451783895492554,5,10.0,1.0
breast_cancer,GeneticNN,0.9438370832843925,0.867190055168514,17.566179275512695,5,10.0,1.0
breast_cancer,BasicNN,2.7892465705636607,18.4445982510062,0.008998394012451172,5,10.0,2.0
breast_cancer,RandomNN,1.3246039008965664,1.3572595651662993,0.019999027252197266,5,10.0,2.0
breast_cancer,AnnealedNN,2.167649797868219,2.4667693223464746,0.04300284385681152,5,10.0,2.0
breast_cancer,StrategyNN,1.288132399651207,1.3867409093970338,13.61124563217163,5,10.0,2.0
breast_cancer,GeneticNN,0.7637624564380581,0.8010297618878216,16.492090702056885,5,10.0,2.0
breast_cancer,BasicNN,2.666245765591637,14.477490914622637,0.00700068473815918,5,10.0,3.0
breast_cancer,RandomNN,1.3475576950580057,1.3421960787102287,0.02800273895263672,5,10.0,3.0
breast_cancer,AnnealedNN,3.227101939422353,3.1027107473307582,0.035002946853637695,5,10.0,3.0
breast_cancer,StrategyNN,1.1906887006992772,1.1920139898509912,13.924013137817383,5,10.0,3.0
breast_cancer,GeneticNN,1.0438325207665697,1.0078262249802197,16.882025718688965,5,10.0,3.0
breast_cancer,BasicNN,1.258913174022968,1.1973703967379334,0.005998849868774414,5,10.0,4.0
breast_cancer,RandomNN,1.4726050204106809,1.4724057381029785,0.0149993896484375,5,10.0,4.0
breast_cancer,AnnealedNN,1.4968811521509797,1.4767712353034266,0.03699922561645508,5,10.0,4.0
breast_cancer,StrategyNN,1.2528049127683676,1.236783058128322,14.459816455841064,5,10.0,4.0
