dataset,seed,epoch,max_fitness,median_fitness,min_fitness
iris,3,0.0,7.4271124669146085,3.2215504654838294,1.849515053916906
iris,3,1.0,7.30246552337767,2.776119206669542,1.7837797627116405
iris,3,2.0,11.842705647410021,2.763193084812864,1.7837797627116405
iris,3,3.0,11.850101366069389,2.487036306728918,1.7647557065604542
iris,3,4.0,12.01827261406208,2.462161337352013,1.7647557065604542
iris,3,0.0,8.109675039354782,3.1939237418567035,1.8169584700009438
iris,3,1.0,8.109675039354782,2.979583803389719,1.7933003517464605
iris,3,2.0,12.834060134613392,2.6996479889724108,1.6980284177324079
iris,3,3.0,11.264737286736489,2.60990804606791,1.6980284177324079
iris,3,4.0,11.345655074356642,2.4401166793830606,1.6791270989581315
iris,3,0.0,7.90653064987208,3.1998655255270525,1.8948087770204467
iris,3,1.0,11.20076173446466,2.9194898631364317,1.6292288888130688
iris,3,2.0,9.7062879526149,2.5954755880841085,1.6049413530028676
iris,3,3.0,11.2566759263473,2.4624631965221204,1.6037440352929437
iris,3,4.0,11.597948898478862,2.454393456060601,1.542483849806662
iris,3,0.0,7.665685308079692,3.4223255619451787,1.84784738791607
iris,3,1.0,7.740049222774524,2.9286475671010113,1.5783461238322807
iris,3,2.0,7.199680645987274,2.548547926598502,1.5783461238322807
iris,3,3.0,8.830848665278845,2.5063901650204436,1.5783461238322807
iris,3,4.0,8.947325705262635,2.4707405519328995,1.5783461238322807
iris,3,0.0,7.498207458437012,3.3451010946943036,1.8031793267012826
iris,3,1.0,7.498207458437012,3.001797824445212,1.69892644147076
iris,3,2.0,7.754157774050245,2.610518493541279,1.5924205945808927
iris,3,3.0,11.567276066063128,2.487418535053532,1.5279002882946842
iris,3,4.0,10.810549531188185,2.3530427687746176,1.464540250106229
wine,3,0.0,8.413243559599046,3.2270232259533382,2.1985963912546076
wine,3,1.0,9.735718474407003,2.7770290735947945,2.171310448793428
wine,3,2.0,9.735718474407003,2.612590874764646,1.9537147079773765
wine,3,3.0,13.154023444619426,2.433463044335998,1.9537147079773765
wine,3,4.0,9.198895994088991,2.6242603847215746,1.9495959408766717
wine,3,0.0,8.82905936677626,3.4195389264065628,1.9691282104257164
wine,3,1.0,12.171048312448407,3.072991728833771,1.96753678374698
wine,3,2.0,8.186761067871473,2.8171582183954897,1.7908355007555994
wine,3,3.0,11.25862424692869,2.5604631494226684,1.7908355007555994
wine,3,4.0,11.737582644857596,2.486230755173355,1.680926535545051
wine,3,0.0,9.52179046626474,3.553672791342316,2.0941174081186635
wine,3,1.0,11.06936753582326,3.300045511476632,1.9748670948018061
wine,3,2.0,11.06936753582326,2.990352896378805,1.9748670948018061
wine,3,3.0,14.097421391007957,2.7315626170030045,1.9748670948018061
wine,3,4.0,14.097421391007957,2.7762672433647437,1.9346780668796284
wine,3,0.0,9.655103025470405,3.1189456423186295,2.0028127346543068
wine,3,1.0,8.503722657666087,2.894979390709408,2.000202816223859
wine,3,2.0,10.512370812204631,2.6408167688894504,2.000202816223859
wine,3,3.0,10.512370812204631,2.4502889034346405,1.8647164599390507
wine,3,4.0,12.421709712539764,2.4182039931231367,1.8647164599390507
wine,3,0.0,7.287555039384143,3.319145415394514,2.0413615287352362
wine,3,1.0,13.333460781156441,3.1917640149808433,1.8827457646005463
wine,3,2.0,13.073013605543224,2.795055443564646,1.8827457646005463
wine,3,3.0,10.616120190391827,2.650703544623527,1.8827457646005463
wine,3,4.0,13.568452234512101,2.6512685503000037,1.8802627843296484
breast_cancer,3,0.0,4.401238269361472,2.3281235574614043,1.0480591908353107
breast_cancer,3,1.0,4.393058252427048,1.9188114778968137,1.0480591908353107
breast_cancer,3,2.0,5.742762044081961,1.69477029837261,1.0480591908353107
breast_cancer,3,3.0,6.093415665670635,1.637181403597918,1.0480591908353107
breast_cancer,3,4.0,8.399281149042245,1.628556867269616,1.0480359255132747
breast_cancer,3,0.0,5.477883026682637,2.193421226076722,1.3202464915665988
breast_cancer,3,1.0,6.125659998955216,2.004709933005515,1.2846752828123293
breast_cancer,3,2.0,8.17433121360125,1.9602815534506286,1.2754452883302798
breast_cancer,3,3.0,10.471399500846385,1.8001484939760721,1.1808062749453003
breast_cancer,3,4.0,10.473222216879112,1.719150028734089,1.1808062749453003
breast_cancer,3,0.0,4.80808900043357,2.0339832055356677,1.1732699495984569
breast_cancer,3,1.0,9.411105385959102,1.9046776490556476,1.1732699495984569
breast_cancer,3,2.0,7.897016799487031,1.6463330291201153,1.1732699495984569
breast_cancer,3,3.0,8.212840249305248,1.553174596180666,1.0865485150351286
breast_cancer,3,4.0,7.756247609257576,1.4798489565212518,1.0865485150351286
breast_cancer,3,0.0,4.892033673976827,2.233880518122416,1.1498767779413466
breast_cancer,3,1.0,10.145739194732101,2.0464117597369818,1.1498767779413466
breast_cancer,3,2.0,10.145739194732101,1.8110218978275032,1.1498767779413466
breast_cancer,3,3.0,10.145739194732101,1.7691794003085286,1.04383518235509
breast_cancer,3,4.0,10.305934359486832,1.6944112594941518,1.0114984873200121
breast_cancer,3,0.0,6.395070526041851,2.0585680091430434,0.8676757156427853
breast_cancer,3,1.0,6.395326309817722,1.7530304321267027,0.8629061606843642
breast_cancer,3,2.0,5.519173919575441,1.6600540674266255,0.7904687164249743
breast_cancer,3,3.0,9.72448986837865,1.6043810253312227,0.7904687164249743
breast_cancer,3,4.0,10.975038285693579,1.5370913273819864,0.7904687164249743
heart,3,0.0,13.757702466138094,5.664065694067771,2.7627163662559613
heart,3,1.0,12.146073630013179,4.843910504092657,2.6901139406065293
heart,3,2.0,12.899284517407638,4.057920326403473,2.6901139406065293
heart,3,3.0,12.899284517407638,4.030340801611341,2.6901139406065293
heart,3,4.0,21.212375596418127,3.715006795633796,2.5566784144782586
heart,3,0.0,13.72787346762996,5.1815206655174855,2.5338423573228326
heart,3,1.0,13.72787346762996,4.684408813618037,2.5338423573228326
heart,3,2.0,16.288100712483285,4.254390466583933,2.468034094773543
heart,3,3.0,13.72787346762996,4.009673084754322,2.468034094773543
heart,3,4.0,13.72787346762996,3.805867458021502,2.2581034151714623
heart,3,0.0,13.108068378657144,5.610614342293699,2.302401250331209
heart,3,1.0,13.108068378657144,4.417510261794227,2.302401250331209
heart,3,2.0,14.721638887359756,4.208114036958013,2.302401250331209
heart,3,3.0,18.603577401896946,4.135796984260859,2.155453094555147
heart,3,4.0,13.110700641591585,3.5743073971965846,2.138595238107109
heart,3,0.0,16.574062382898173,5.234471163887644,2.3486624665455427
heart,3,1.0,16.574062382898173,4.607606963487445,2.3486624665455427
heart,3,2.0,16.574062382898173,4.081562313960959,2.3486624665455427
heart,3,3.0,17.549708859662697,4.081562313960959,2.3486624665455427
heart,3,4.0,17.549708859662697,4.081562313960959,2.262447469609934
heart,3,0.0,12.450425444287305,4.9446648416276595,2.407191305134716
heart,3,1.0,15.083033608834922,4.765066263337761,2.3782236344537466
heart,3,2.0,17.069088886432002,4.2433511829590485,2.3782236344537466
heart,3,3.0,17.069088886432002,4.035802069475411,2.3782236344537466
heart,3,4.0,17.069088886432002,3.9776547732683047,2.258569665448206
iris,17,0.0,8.054317144097034,3.224091217463168,1.7030682338370795
iris,17,1.0,9.539536591738665,2.988421562009334,1.7030682338370795
iris,17,2.0,9.539536591738665,2.6223915932950144,1.6739344907628029
iris,17,3.0,13.551682217425059,2.4307963821587446,1.5983810231175606
iris,17,4.0,14.071896320849445,2.346998333591612,1.5139442268108843
iris,17,0.0,8.938933439803005,2.877228901574748,1.769173321725697
iris,17,1.0,8.938933439803005,2.6523972874858526,1.769173321725697
iris,17,2.0,8.635796600412396,2.435135904303012,1.6903116682419983
iris,17,3.0,8.635796600412396,2.3202803726492207,1.6903116682419983
iris,17,4.0,12.403765210116749,2.2922722584263715,1.4136967529797857
iris,17,0.0,5.902153687609112,3.1382106906017952,2.0032423359204565
