dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
breast_cancer,AnnealedNN,1.5140894113609435,2.4318041249381652,0.036351919174194336,5,10.0,4.0
heart,AnnealedNN,4.385389226986211,4.994199562688158,0.04775214195251465,5,10.0,0.0
heart,AnnealedNN,5.991501311327759,12.02694411644515,0.05092883110046387,5,10.0,1.0
heart,AnnealedNN,5.926478700307825,6.056114748713283,0.04917597770690918,5,10.0,2.0
heart,AnnealedNN,6.915685292213346,7.932690257601789,0.04834175109863281,5,10.0,3.0
heart,AnnealedNN,2.196731529292628,2.567792297986796,0.04799985885620117,5,10.0,4.0
iris,AnnealedNN,3.15067436131489,4.449840147067047,0.033286094665527344,5,10.0,0.0
iris,AnnealedNN,2.9508575469434564,6.089801788231175,0.031625986099243164,5,10.0,1.0
iris,AnnealedNN,2.7995274597008377,4.019548101787069,0.03187394142150879,5,10.0,2.0
iris,AnnealedNN,2.869408105522466,4.933172493561415,0.03005528450012207,5,10.0,3.0
iris,AnnealedNN,3.3792909267570534,7.373422608472426,0.028438091278076172,5,10.0,4.0
wine,AnnealedNN,3.0316756365462196,4.844731572531727,0.04208493232727051,5,10.0,0.0
wine,AnnealedNN,2.1764482232565134,2.4501557909887297,0.043441057205200195,5,10.0,1.0
wine,AnnealedNN,7.5324803731948675,7.380399967719482,0.0417020320892334,5,10.0,2.0
wine,AnnealedNN,2.443898399962315,3.61153281650586,0.03869485855102539,5,10.0,3.0
wine,AnnealedNN,2.013420600670761,5.821727390941053,0.038130998611450195,5,10.0,4.0
breast_cancer,AnnealedNN,1.7803687964457444,4.7389165656914445,0.03801107406616211,5,10.0,0.0
breast_cancer,AnnealedNN,1.63297537997998,8.514223524189727,0.0376582145690918,5,10.0,1.0
breast_cancer,AnnealedNN,1.985220213092644,5.869331194288468,0.03897500038146973,5,10.0,2.0
breast_cancer,AnnealedNN,2.1292567888303404,2.0369524029970294,0.03611922264099121,5,10.0,3.0
breast_cancer,AnnealedNN,1.8677003075674738,1.8629269979334926,0.03786897659301758,5,10.0,4.0
heart,AnnealedNN,6.5055786498809764,10.661264619411579,0.045310020446777344,5,10.0,0.0
heart,AnnealedNN,7.449630795378048,7.544199670830733,0.047898054122924805,5,10.0,1.0
heart,AnnealedNN,8.639590345636496,10.505862331925636,0.047154903411865234,5,10.0,2.0
heart,AnnealedNN,5.212633811494596,8.501763034734207,0.05336594581604004,5,10.0,3.0
heart,AnnealedNN,3.5472262874978053,3.2893403102882828,0.05066084861755371,5,10.0,4.0
iris,AnnealedNN,1.578564524583031,6.469397219178832,0.030360698699951172,5,10.0,0.0
iris,AnnealedNN,2.856284288703287,2.9879253263910996,0.031115055084228516,5,10.0,1.0
iris,AnnealedNN,3.7331058830366675,3.5042692949102494,0.030736923217773438,5,10.0,2.0
iris,AnnealedNN,2.2543352303232904,3.4407478473232547,0.028692960739135742,5,10.0,3.0
iris,AnnealedNN,2.8837645597573935,3.528351771046114,0.027065753936767578,5,10.0,4.0
wine,AnnealedNN,2.4377855769343233,3.783118983214031,0.036631107330322266,5,10.0,0.0
wine,AnnealedNN,4.537808660478184,4.327011380609419,0.037689924240112305,5,10.0,1.0
wine,AnnealedNN,11.065703479450182,11.171991617919433,0.0388033390045166,5,10.0,2.0
wine,AnnealedNN,2.093698926699433,3.028762291251114,0.03905987739562988,5,10.0,3.0
wine,AnnealedNN,5.718966028799778,5.24226498026977,0.03892087936401367,5,10.0,4.0
breast_cancer,AnnealedNN,2.051007270807314,3.254167035426003,0.03390383720397949,5,10.0,0.0
