dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,BasicNN,3.0443249244852435,9.215063549715039,0.006500005722045898,5,10.0,0.0
iris,RandomNN,1.943192616632461,1.961542096710717,0.00749969482421875,5,10.0,0.0
iris,StrategyNN,1.8749792864902883,1.8743920064452888,64.63350033760071,5,10.0,0.0
iris,GeneticNN,1.553140924826821,1.5667717349335408,83.19000101089479,5,10.0,0.0
iris,BasicNN,6.055463687050474,9.953261260053656,0.00799870491027832,5,10.0,1.0
iris,RandomNN,2.550185808483892,2.8412331244744014,0.007496833801269531,5,10.0,1.0
iris,StrategyNN,1.8215177168947008,1.8349715533736382,55.8620023727417,5,10.0,1.0
iris,GeneticNN,1.3854578579537755,1.2413404905605223,66.2475025653839,5,10.0,1.0
iris,BasicNN,6.782956578974693,19.807328666159478,0.006003618240356445,5,10.0,2.0
iris,RandomNN,1.957665531258604,2.0827575400100558,0.004998683929443359,5,10.0,2.0
iris,StrategyNN,1.8579621982527916,1.8758528439136677,57.51549601554871,5,10.0,2.0
iris,GeneticNN,1.3204998129768044,1.2922846493579918,65.67200207710265,5,10.0,2.0
iris,BasicNN,3.03899290813146,8.428319633772723,0.005498409271240234,5,10.0,3.0
iris,RandomNN,1.9360641771434572,2.2065014514525902,0.006997823715209961,5,10.0,3.0
iris,StrategyNN,1.9676825912314269,1.990491926926645,54.000998735427856,5,10.0,3.0
iris,GeneticNN,1.3962530485832738,1.5269360624294714,68.80500197410582,5,10.0,3.0
iris,BasicNN,4.779410381671057,8.128817342074617,0.003499984741210937,5,10.0,4.0
iris,RandomNN,1.7696946982692403,1.842865866898418,0.007001876831054688,5,10.0,4.0
iris,StrategyNN,1.7810960094690724,1.7685190115520597,50.22500205039978,5,10.0,4.0
iris,GeneticNN,1.2128263030463138,1.245464302393157,63.88499903678894,5,10.0,4.0
wine,BasicNN,2.547336061295693,7.898225667977664,0.006998300552368164,5,10.0,0.0
wine,RandomNN,2.0567034723818365,1.9287666548418991,0.01400446891784668,5,10.0,0.0
wine,StrategyNN,1.9548561245261276,1.9783926588419556,61.46399855613709,5,10.0,0.0
wine,GeneticNN,1.8540819187259496,1.8704067449177304,75.74749803543091,5,10.0,0.0
wine,BasicNN,2.0568009558732165,3.662560435863608,0.007502079010009766,5,10.0,1.0
wine,RandomNN,1.962629866218772,1.8501110705068475,0.006500959396362305,5,10.0,1.0
wine,StrategyNN,1.9336792942437664,2.0002624460448626,54.66299700737,5,10.0,1.0
wine,GeneticNN,1.832158119581496,1.8476643144561644,76.156498670578,5,10.0,1.0
wine,BasicNN,4.779532242913696,23.752375989732545,0.006002426147460938,5,10.0,2.0
wine,RandomNN,2.0727032792313858,2.180460644507709,0.006006956100463867,5,10.0,2.0
wine,StrategyNN,1.9117179416212728,1.9553948336990552,55.18349647521973,5,10.0,2.0
wine,GeneticNN,1.6760566871989986,1.583298424205209,76.66050505638124,5,10.0,2.0
wine,BasicNN,9.30583739597844,28.334617469099694,0.003503084182739258,5,10.0,3.0
wine,RandomNN,2.2433628897025315,2.2014384428434046,0.006001472473144531,5,10.0,3.0
wine,StrategyNN,1.9800190297382851,1.9152760069283727,57.37250137329102,5,10.0,3.0
wine,GeneticNN,1.6971776638414915,1.6201242222004515,80.64350199699402,5,10.0,3.0
wine,BasicNN,3.3951284524309218,14.991116635689915,0.003001213073730469,5,10.0,4.0
wine,RandomNN,2.9232043111347563,2.642882865886393,0.00650334358215332,5,10.0,4.0
wine,StrategyNN,1.908086678338574,1.9413306927622611,55.34049868583679,5,10.0,4.0
wine,GeneticNN,1.8002281458724791,1.7731195373941764,77.2515025138855,5,10.0,4.0
breast_cancer,BasicNN,3.609224237886341,,0.009499788284301758,5,10.0,0.0
breast_cancer,RandomNN,1.5148970193524456,1.8570762525375708,0.014500379562377931,5,10.0,0.0
breast_cancer,StrategyNN,1.2140497894559366,1.3411727315840831,18.426498413085934,5,10.0,0.0
breast_cancer,GeneticNN,1.034837116295291,1.1423808432370028,22.333995580673214,5,10.0,0.0
breast_cancer,BasicNN,1.783935968690108,6.227214788043567,0.001003742218017578,5,10.0,1.0
breast_cancer,RandomNN,1.3930564701399588,1.2843872204021305,0.013999462127685549,5,10.0,1.0
breast_cancer,StrategyNN,1.3746703842601231,1.2576151684961476,19.20099878311157,5,10.0,1.0
breast_cancer,GeneticNN,1.1225212838941514,1.1096892854864275,21.129002332687374,5,10.0,1.0
breast_cancer,BasicNN,2.0676778832156817,,0.009503602981567385,5,10.0,2.0
breast_cancer,RandomNN,1.276422886978334,1.2104461745937465,0.015001535415649412,5,10.0,2.0
breast_cancer,StrategyNN,1.1985535500293203,1.2021193881091283,18.7189998626709,5,10.0,2.0
breast_cancer,GeneticNN,0.8611837815731046,0.9391861618430322,20.652999877929688,5,10.0,2.0
breast_cancer,BasicNN,1.794450408218742,23.884136300890013,0.00950026512145996,5,10.0,3.0
breast_cancer,RandomNN,1.3963379648998502,1.414041556392949,0.013999700546264648,5,10.0,3.0
breast_cancer,StrategyNN,1.3103949447358385,1.3628432066568916,18.40650081634521,5,10.0,3.0
breast_cancer,GeneticNN,0.8396100083738607,0.8716931539758979,22.458506345748898,5,10.0,3.0
breast_cancer,BasicNN,2.168424245092183,56.274663453218224,0.007497310638427734,5,10.0,4.0
breast_cancer,RandomNN,1.1329749406522955,1.2137865149153253,0.014499425888061525,5,10.0,4.0
breast_cancer,StrategyNN,1.2619190709298294,1.2439925951377315,20.0864987373352,5,10.0,4.0
breast_cancer,GeneticNN,0.971189126790016,0.9767098262823682,22.115008115768433,5,10.0,4.0
