dataset,seed,epoch,max_fitness,median_fitness,min_fitness
iris,3,0.0,6.6739379584601295,3.226955372116788,1.6681368116578221
iris,3,1.0,8.931575675122994,2.797144139043886,1.6611480808224368
iris,3,2.0,13.59681594585189,2.6162518580996714,1.660683841624739
iris,3,3.0,10.511927572036832,2.45042319684363,1.660683841624739
iris,3,4.0,10.511927572036832,2.4904588613460645,1.625092544019759
iris,3,5.0,10.642371694493772,2.3981321680516063,1.6026420186831114
iris,3,6.0,13.761467522836409,2.2981611143982406,1.6003861428743988
iris,3,7.0,13.761411825777085,2.2638194016177513,1.5668658193478657
iris,3,8.0,13.809260753175323,2.246181217671012,1.5668658193478657
iris,3,9.0,13.83633145147863,2.2623664776095205,1.5531409248268213
iris,3,0.0,6.809742864018947,3.2064334551371516,1.7527125392164142
iris,3,1.0,10.35542413578429,2.7564379415954576,1.7524728805512721
iris,3,2.0,16.048513497482034,2.4530609029350443,1.7424886098687007
iris,3,3.0,15.467092476124844,2.452804166308182,1.5740095953433035
iris,3,4.0,14.140076159047396,2.427109007864682,1.5740095953433035
iris,3,5.0,11.969151421933224,2.248196590849002,1.5129481122570088
iris,3,6.0,12.15422446259516,2.252237156300713,1.4994896145203866
iris,3,7.0,13.038685714054083,2.2402627912400126,1.4919999942498319
iris,3,8.0,13.038685714054083,2.0823455025890496,1.4672793648436866
iris,3,9.0,16.3933855640592,2.0113431060538227,1.3854578579537757
iris,3,0.0,7.351974080732788,3.29487379671466,1.7652857544217118
iris,3,1.0,8.408661323362413,3.0527048297619834,1.7652857544217118
iris,3,2.0,9.109595714333455,2.650353665554732,1.7573896052848061
iris,3,3.0,9.109595714333455,2.5036298646532966,1.705293645098755
iris,3,4.0,11.223025946030642,2.580277240918078,1.7024289689476273
iris,3,5.0,13.723432140497897,2.4836012330498454,1.6209474449574652
iris,3,6.0,9.584625134136601,2.4837176862304156,1.6209474449574652
iris,3,7.0,10.348727138269664,2.545146500507709,1.6196421400487708
iris,3,8.0,10.076580764282053,2.4104525514684383,1.619641340725896
iris,3,9.0,11.336096542555333,2.415299167817012,1.3204998129768044
iris,3,0.0,6.688700635826109,3.0434082883229787,1.573597684415226
iris,3,1.0,9.223805638908823,2.9768033199792447,1.573597684415226
iris,3,2.0,10.042090753903961,2.6093383401037613,1.573597684415226
iris,3,3.0,15.315105636351156,2.565786757020097,1.4882304315133437
iris,3,4.0,10.57852274221274,2.5432395687278113,1.4640018022188563
iris,3,5.0,10.228086660220074,2.3944389759129896,1.4640018022188563
iris,3,6.0,13.145927343297164,2.406511734792479,1.4428550415300272
iris,3,7.0,14.626307076770294,2.3767757449165083,1.4290997560732213
iris,3,8.0,12.875926615519335,2.332240125404283,1.4290997560732213
iris,3,9.0,11.003446233546999,2.3128871234540256,1.3962530485832738
iris,3,0.0,8.790326368115586,3.369981320003865,1.8416637598023897
iris,3,1.0,8.790326368115586,3.101287577435459,1.8416637598023897
iris,3,2.0,9.45811961907793,2.8202627081128475,1.7453953257854709
iris,3,3.0,8.815865933922762,2.5862207939785358,1.7453953257854709
iris,3,4.0,15.056247154297523,2.3918582165511757,1.2519328558338276
iris,3,5.0,10.329078860915194,2.486260788075371,1.2519328558338276
iris,3,6.0,9.33744428549218,2.3323867515289085,1.2519328558338276
iris,3,7.0,12.32531481916387,2.2484551311601346,1.2519328558338276
iris,3,8.0,12.32531481916387,2.2935994923043306,1.2128263030463138
iris,3,9.0,12.32531481916387,2.3288637485270973,1.2128263030463138
wine,3,0.0,7.373273154661365,3.2348337108573353,1.9356773317602416
wine,3,1.0,6.521321201114503,2.849618799369858,1.9356773317602416
wine,3,2.0,6.585429419753212,2.709429228779377,1.9356773317602416
wine,3,3.0,6.238808237926375,2.5290535410063404,1.9356773317602416
wine,3,4.0,10.924027933677284,2.414900948367729,1.9356773317602416
wine,3,5.0,11.66546304732125,2.358405792501677,1.8577780656318568
wine,3,6.0,10.924027977685455,2.452441179288605,1.8577780656318568
wine,3,7.0,15.723674368483387,2.3295859458373984,1.857778064986853
wine,3,8.0,15.723674368483387,2.293469521147953,1.8577780510333735
wine,3,9.0,15.723674368483387,2.3112803111850178,1.8540819187259496
wine,3,0.0,7.732785168554837,3.4419036238465552,1.9835425575383339
wine,3,1.0,9.634975537749277,3.15220177189604,1.9042204009131776
wine,3,2.0,11.557327993336681,2.8180954109039615,1.9042204009131776
wine,3,3.0,9.679956371870636,2.569636634383106,1.8835953100020035
wine,3,4.0,9.679956371870636,2.5286893285458545,1.8816275968385954
wine,3,5.0,8.904723069057287,2.5380360231695493,1.8748530159726098
wine,3,6.0,11.298606396354455,2.6113737884414214,1.8321581195814962
wine,3,7.0,12.04167147802395,2.780679898431189,1.8321581195814962
wine,3,8.0,12.04167147802395,2.798889458013472,1.8321581195814962
wine,3,9.0,12.04167147802395,2.7201928137289855,1.8321581195814962
wine,3,0.0,7.964471163258509,3.1071405415342874,1.9221309348962186
wine,3,1.0,7.964471163258509,2.742014431034379,1.9221309348962186
wine,3,2.0,18.264792185067613,2.5814311049071175,1.9221309348962186
wine,3,3.0,18.264792185067613,2.46904035715994,1.7073841152593379
wine,3,4.0,18.264792185067613,2.4182799218992637,1.7073841152593379
wine,3,5.0,18.264792185067613,2.445044598942496,1.7073841152593379
wine,3,6.0,18.264792185067613,2.429110945541992,1.7073841152593379
wine,3,7.0,18.264792185067613,2.4247223833368245,1.7073841152593379
wine,3,8.0,18.418279489427654,2.388697848940693,1.6760566871989986
wine,3,9.0,17.91311193908031,2.341605387817376,1.6760566871989986
wine,3,0.0,6.732465402536336,3.585498507037902,1.9034055068942146
wine,3,1.0,9.291312401085376,3.088266533749806,1.9027834574819895
wine,3,2.0,10.521225203288354,2.9792497227926273,1.9027834574819895
wine,3,3.0,9.356580553427149,2.8840604620106567,1.8486027439846526
wine,3,4.0,11.986112010255805,2.691153022819443,1.7850769620564069
wine,3,5.0,11.986112010255805,2.719723218977184,1.7850769620546865
wine,3,6.0,10.462004606814192,2.6055403451219807,1.6971776638414915
wine,3,7.0,10.264514716946241,2.4527810681481417,1.6971776638414915
wine,3,8.0,9.932821818478436,2.478140236813227,1.6971776638414915
wine,3,9.0,8.433552535411936,2.3901128299855627,1.6971776638414915
wine,3,0.0,7.413944694837772,3.4500337268165473,1.9044523574695502
wine,3,1.0,7.651348725713341,2.78970042159741,1.8799026979276225
wine,3,2.0,8.335283351353844,2.5379838305438276,1.8799026979276225
wine,3,3.0,8.318109379629563,2.3899398608591094,1.8799026979276225
wine,3,4.0,8.553519187828062,2.3899398608591094,1.8708229224394597
wine,3,5.0,8.611943950626051,2.2839947620205847,1.8404478311437855
wine,3,6.0,11.887477773793615,2.3094347693857276,1.8404478311437855
wine,3,7.0,14.801371976688559,2.33359911278838,1.8404478311437855
wine,3,8.0,14.12177816361881,2.3233950612705594,1.800228145872479
wine,3,9.0,14.157868991819347,2.350239175800432,1.800228145872479
breast_cancer,3,0.0,6.003969824121607,2.1175795149870003,1.0961481432222058
breast_cancer,3,1.0,7.666902970979635,1.9876000982328748,1.0961481432222058
breast_cancer,3,2.0,9.016550056181515,1.8296334330726365,1.0961481432222058
breast_cancer,3,3.0,10.248824338395169,1.7767455744006786,1.0805282169874955
breast_cancer,3,4.0,10.19360556411759,1.6168295636343908,1.0753341370412086
breast_cancer,3,5.0,10.19360556411759,1.5463403733698486,1.0508119922767079
breast_cancer,3,6.0,10.19360556411759,1.5818683191579188,1.0497362625547517
breast_cancer,3,7.0,11.726393843734595,1.592536535063485,1.04677562828061
breast_cancer,3,8.0,11.726393843734595,1.6054205418410097,1.0420640860009045
breast_cancer,3,9.0,12.445709705317107,1.5945055635306473,1.034837116295291
breast_cancer,3,0.0,6.3997163354657385,2.008522309244561,1.3101736512277355
breast_cancer,3,1.0,7.677729487987636,1.8810319161869988,1.3101736512277355
breast_cancer,3,2.0,7.331606979950598,1.8771618272184039,1.3071986466952732
breast_cancer,3,3.0,8.03322252211942,1.7837005866227407,1.229041577824996
breast_cancer,3,4.0,9.47435481332677,1.6906873930570732,1.21068054700864
breast_cancer,3,5.0,9.981278280576365,1.6112751125275808,1.1993567914505976
breast_cancer,3,6.0,10.042586930196569,1.5627309827439972,1.1577962643892874
breast_cancer,3,7.0,12.505587616342615,1.5263924483662747,1.1518311417579634
breast_cancer,3,8.0,12.505587616342615,1.5448171063408427,1.1518311417579634
breast_cancer,3,9.0,12.158847153646608,1.5494510009552698,1.1225212838941514
breast_cancer,3,0.0,4.19154017753971,1.9966857072225503,1.1067213479401858
breast_cancer,3,1.0,5.946464746105107,1.809958355074611,1.1067213479401858
breast_cancer,3,2.0,6.592160080770775,1.6457742534641224,1.1067213479401858
breast_cancer,3,3.0,7.56905455357881,1.6594037256205536,1.1067213479401858
breast_cancer,3,4.0,11.186267892719869,1.6205709408897546,1.0712908728744206
breast_cancer,3,5.0,9.895532273056043,1.6388633543224722,1.0412679809583456
breast_cancer,3,6.0,9.895532273056043,1.5913171969913076,0.9872003715659056
breast_cancer,3,7.0,9.895532273056043,1.6340987686522614,0.9410871459507466
breast_cancer,3,8.0,11.608359792968454,1.708919574588426,0.8669246405763751
breast_cancer,3,9.0,10.444788896540002,1.7298475451558337,0.8611837815731046
breast_cancer,3,0.0,6.948838972336565,2.048406585263699,1.2480787015070571
breast_cancer,3,1.0,6.984977831599391,1.89302371439735,1.0517749861166064
breast_cancer,3,2.0,7.230417715901258,1.7530570845171316,1.0517749861166064
breast_cancer,3,3.0,7.230417715901258,1.6892298435283908,0.9485474109809373
breast_cancer,3,4.0,6.535815446182805,1.643198723271133,0.9442610941860501
breast_cancer,3,5.0,7.563892730028932,1.5199414899965087,0.8558680148063094
breast_cancer,3,6.0,9.208433470890139,1.496558215049057,0.8558680148063094
